 ,Area,Mean,Min,Max,Ch,Frame
732,1832.281,8.399,0,46,1,53
733,1832.281,9.027,0,42,1,53
734,1477.267,9.345,0,39,1,53
735,3181.805,6.910,0,27,1,53
736,1896.544,34.693,3,134,2,53
737,1832.281,45.176,7,111,2,53
738,1832.281,46.286,7,111,2,53
739,1832.281,37.378,3,96,2,53
740,1832.281,45.710,11,110,2,53
741,1477.267,41.540,7,132,2,53
742,3181.805,37.722,0,99,2,53
743,1896.544,8.878,0,59,1,54
744,1832.281,11.518,0,40,1,54
745,1832.281,10.716,0,39,1,54
746,1832.281,8.547,0,46,1,54
747,1832.281,9.197,0,43,1,54
748,1477.267,9.835,0,43,1,54
749,3181.805,6.840,0,39,1,54
750,1896.544,34.446,3,107,2,54
751,1832.281,44.903,11,112,2,54
752,1832.281,46.658,12,132,2,54
753,1832.281,37.041,3,110,2,54
754,1832.281,45.964,12,114,2,54
755,1477.267,42.244,11,108,2,54
756,3181.805,38.029,3,111,2,54
757,1896.544,8.382,0,39,1,55
758,1832.281,11.208,0,59,1,55
759,1832.281,10.642,0,47,1,55
760,1832.281,8.322,0,44,1,55
761,1832.281,9.020,0,39,1,55
762,1477.267,9.937,0,39,1,55
763,3181.805,6.903,0,31,1,55
764,1896.544,34.460,0,112,2,55
765,1832.281,45.441,11,147,2,55
766,1832.281,46.031,12,109,2,55
767,1832.281,37.048,3,112,2,55
768,1832.281,46.270,7,140,2,55
769,1477.267,42.068,11,87,2,55
770,3181.805,37.976,7,145,2,55
771,1896.544,8.337,0,46,1,56
772,1832.281,11.534,0,40,1,56
773,1832.281,10.836,0,43,1,56
774,1832.281,8.237,0,36,1,56
775,1832.281,8.828,0,47,1,56
776,1477.267,9.833,0,43,1,56
777,3181.805,6.832,0,31,1,56
778,1896.544,34.646,0,96,2,56
779,1832.281,44.685,11,119,2,56
780,1832.281,46.422,8,127,2,56
781,1832.281,37.005,0,96,2,56
782,1832.281,46.131,11,124,2,56
783,1477.267,42.498,11,100,2,56
784,3181.805,38.248,3,125,2,56
785,1896.544,8.333,0,42,1,57
786,1832.281,11.440,0,43,1,57
787,1832.281,10.903,0,47,1,57
788,1832.281,8.142,0,39,1,57
789,1832.281,8.533,0,35,1,57
790,1477.267,9.453,0,35,1,57
791,3181.805,6.788,0,35,1,57
792,1896.544,34.505,0,102,2,57
793,1832.281,44.566,11,112,2,57
794,1832.281,46.458,11,135,2,57
795,1832.281,36.929,0,102,2,57
796,1832.281,45.931,8,121,2,57
797,1477.267,41.335,11,99,2,57
798,3181.805,38.039,3,125,2,57
799,1896.544,8.552,0,62,1,58
800,1832.281,11.422,0,42,1,58
801,1832.281,11.154,0,50,1,58
802,1832.281,8.189,0,39,1,58
803,1832.281,8.597,0,40,1,58
804,1477.267,9.326,0,31,1,58
805,3181.805,6.774,0,36,1,58
806,1896.544,34.487,3,127,2,58
807,1832.281,44.835,7,107,2,58
808,1832.281,46.336,11,151,2,58
809,1832.281,36.645,3,127,2,58
810,1832.281,45.625,15,124,2,58
811,1477.267,41.719,11,95,2,58
812,3181.805,38.265,7,115,2,58
813,1896.544,8.701,0,46,1,59
814,1832.281,11.805,0,54,1,59
815,1832.281,11.243,0,60,1,59
816,1832.281,8.516,0,37,1,59
817,1832.281,8.437,0,31,1,59
818,1477.267,9.197,0,35,1,59
819,3181.805,6.840,0,35,1,59
820,1896.544,34.589,0,113,2,59
821,1832.281,44.240,7,111,2,59
822,1832.281,46.884,3,135,2,59
823,1832.281,37.244,3,95,2,59
824,1832.281,45.712,12,118,2,59
825,1477.267,42.028,12,115,2,59
826,3181.805,38.121,3,107,2,59
827,1896.544,8.850,0,46,1,60
828,1832.281,11.411,0,55,1,60
829,1832.281,11.187,0,51,1,60
830,1832.281,8.534,0,43,1,60
831,1832.281,8.453,0,50,1,60
832,1477.267,9.758,0,68,1,60
833,3181.805,6.849,0,31,1,60
834,1896.544,34.599,3,119,2,60
835,1832.281,45.554,7,139,2,60
836,1832.281,46.536,8,115,2,60
837,1832.281,37.227,3,119,2,60
838,1832.281,46.506,12,131,2,60
839,1477.267,42.597,7,104,2,60
840,3181.805,38.383,3,103,2,60
841,1896.544,8.916,0,43,1,61
842,1832.281,11.775,0,50,1,61
843,1832.281,11.157,0,46,1,61
844,1832.281,8.609,0,43,1,61
845,1832.281,8.263,0,32,1,61
846,1477.267,9.710,0,46,1,61
847,3181.805,6.818,0,31,1,61
848,1896.544,34.806,3,117,2,61
849,1832.281,44.738,11,112,2,61
850,1832.281,46.110,11,118,2,61
851,1832.281,37.353,3,117,2,61
852,1832.281,46.027,7,119,2,61
853,1477.267,42.273,7,96,2,61
854,3181.805,38.295,3,115,2,61
855,1896.544,8.828,0,46,1,62
856,1832.281,11.450,0,47,1,62
857,1832.281,11.063,0,44,1,62
858,1832.281,8.605,0,43,1,62
859,1832.281,8.529,0,44,1,62
860,1477.267,9.589,0,39,1,62
861,3181.805,6.786,0,31,1,62
862,1896.544,34.623,3,183,2,62
863,1832.281,44.914,7,114,2,62
864,1832.281,46.621,7,115,2,62
865,1832.281,37.201,3,183,2,62
866,1832.281,45.718,7,112,2,62
867,1477.267,42.514,11,96,2,62
868,3181.805,38.023,3,104,2,62
869,1896.544,8.847,0,66,1,63
870,1832.281,11.633,0,44,1,63
871,1832.281,10.976,0,55,1,63
872,1832.281,8.528,0,47,1,63
873,1832.281,8.321,0,39,1,63
874,1477.267,9.429,0,35,1,63
875,3181.805,6.940,0,33,1,63
876,1896.544,34.595,3,107,2,63
877,1832.281,44.757,8,126,2,63
878,1832.281,46.573,11,107,2,63
879,1832.281,37.257,3,107,2,63
880,1832.281,45.913,3,154,2,63
881,1477.267,42.441,11,92,2,63
882,3181.805,38.275,7,100,2,63
883,1896.544,8.672,0,47,1,64
884,1832.281,11.237,0,43,1,64
885,1832.281,11.080,0,63,1,64
886,1832.281,8.677,0,47,1,64
887,1832.281,8.155,0,35,1,64
888,1477.267,9.554,0,35,1,64
889,3181.805,6.819,0,38,1,64
890,1896.544,34.229,3,99,2,64
891,1832.281,44.925,7,111,2,64
892,1832.281,46.501,11,115,2,64
893,1832.281,36.857,3,99,2,64
894,1832.281,45.808,8,109,2,64
895,1477.267,42.297,7,103,2,64
896,3181.805,38.304,3,135,2,64
897,1896.544,8.336,0,43,1,65
898,1832.281,11.465,0,50,1,65
899,1832.281,11.042,0,54,1,65
900,1832.281,8.235,0,40,1,65
901,1832.281,8.527,0,35,1,65
902,1477.267,9.781,0,47,1,65
903,3181.805,6.848,0,40,1,65
904,1896.544,34.835,3,148,2,65
905,1832.281,44.894,11,131,2,65
906,1832.281,46.739,7,111,2,65
907,1832.281,37.049,3,148,2,65
908,1832.281,46.168,7,129,2,65
909,1477.267,42.066,3,145,2,65
910,3181.805,38.134,3,168,2,65
911,1896.544,8.283,0,39,1,66
912,1832.281,11.550,0,46,1,66
913,1832.281,10.983,0,47,1,66
914,1832.281,8.247,0,39,1,66
915,1832.281,8.469,0,41,1,66
916,1477.267,9.966,0,47,1,66
917,3181.805,7.068,0,35,1,66
918,1896.544,34.876,3,103,2,66
919,1832.281,45.117,7,142,2,66
920,1832.281,46.850,11,126,2,66
921,1832.281,37.574,3,105,2,66
922,1832.281,46.601,15,147,2,66
923,1477.267,42.493,11,149,2,66
924,3181.805,38.022,3,102,2,66
925,1896.544,8.335,0,43,1,67
926,1832.281,11.601,0,48,1,67
927,1832.281,11.028,0,43,1,67
928,1832.281,8.316,0,43,1,67
929,1832.281,8.493,0,34,1,67
930,1477.267,9.954,0,48,1,67
931,3181.805,7.289,0,46,1,67
932,1896.544,34.690,3,131,2,67
933,1832.281,45.245,7,110,2,67
934,1832.281,46.267,11,127,2,67
935,1832.281,37.383,3,131,2,67
936,1832.281,46.389,11,120,2,67
937,1477.267,42.588,7,106,2,67
938,3181.805,38.165,3,111,2,67
939,1896.544,8.067,0,55,1,68
940,1832.281,12.083,0,48,1,68
941,1832.281,11.216,0,43,1,68
942,1832.281,8.161,0,35,1,68
943,1832.281,8.785,0,40,1,68
944,1477.267,9.782,0,40,1,68
945,3181.805,7.220,0,36,1,68
946,1896.544,34.036,3,112,2,68
947,1832.281,44.756,11,149,2,68
948,1832.281,46.658,12,112,2,68
949,1832.281,36.796,3,112,2,68
950,1832.281,46.370,11,139,2,68
951,1477.267,42.003,12,111,2,68
952,3181.805,38.104,3,122,2,68
953,1896.544,7.952,0,43,1,69
954,1832.281,12.403,0,58,1,69
955,1832.281,11.047,0,51,1,69
956,1832.281,7.993,0,43,1,69
957,1832.281,8.429,0,35,1,69
958,1477.267,9.775,0,39,1,69
959,3181.805,7.116,0,40,1,69
960,1896.544,34.316,3,99,2,69
961,1832.281,45.328,12,155,2,69
962,1832.281,46.131,7,115,2,69
963,1832.281,36.847,3,104,2,69
964,1832.281,45.982,7,118,2,69
965,1477.267,42.025,11,102,2,69
966,3181.805,38.235,3,135,2,69
967,1896.544,8.109,0,39,1,70
968,1832.281,13.247,0,71,1,70
969,1832.281,11.380,0,47,1,70
970,1832.281,8.230,0,35,1,70
971,1832.281,8.355,0,34,1,70
972,1477.267,9.493,0,35,1,70
973,3181.805,7.190,0,35,1,70
974,1896.544,35.238,3,121,2,70
975,1832.281,44.779,11,111,2,70
976,1832.281,46.021,7,139,2,70
977,1832.281,37.447,3,103,2,70
978,1832.281,46.114,8,110,2,70
979,1477.267,42.587,7,100,2,70
980,3181.805,38.213,3,115,2,70
981,1896.544,7.967,0,39,1,71
982,1832.281,13.078,0,59,1,71
983,1832.281,11.068,0,46,1,71
984,1832.281,8.079,0,35,1,71
985,1832.281,8.408,0,40,1,71
986,1477.267,9.712,0,39,1,71
987,3181.805,7.152,0,40,1,71
988,1896.544,34.221,3,107,2,71
989,1832.281,44.810,11,124,2,71
990,1832.281,46.520,11,111,2,71
991,1832.281,36.643,3,107,2,71
992,1832.281,46.024,7,131,2,71
993,1477.267,42.085,11,107,2,71
994,3181.805,38.230,3,121,2,71
995,1896.544,8.366,0,42,1,72
996,1832.281,12.672,0,66,1,72
997,1832.281,10.950,0,40,1,72
998,1832.281,8.276,0,39,1,72
999,1832.281,8.286,0,35,1,72
1000,1477.267,9.317,0,43,1,72
1001,3181.805,7.138,0,31,1,72
1002,1896.544,34.479,3,105,2,72
1003,1832.281,44.067,7,139,2,72
1004,1832.281,46.301,11,183,2,72
1005,1832.281,36.985,3,105,2,72
1006,1832.281,45.519,15,108,2,72
1007,1477.267,42.283,12,120,2,72
1008,3181.805,38.001,7,148,2,72
1009,1896.544,8.289,0,44,1,73
1010,1832.281,12.495,0,51,1,73
1011,1832.281,10.861,0,43,1,73
1012,1832.281,8.444,0,38,1,73
1013,1832.281,8.563,0,32,1,73
1014,1477.267,9.162,0,35,1,73
1015,3181.805,7.300,0,35,1,73
1016,1896.544,34.143,3,127,2,73
1017,1832.281,44.730,3,116,2,73
1018,1832.281,45.893,3,112,2,73
1019,1832.281,36.602,3,127,2,73
1020,1832.281,45.580,11,122,2,73
1021,1477.267,42.184,15,138,2,73
1022,3181.805,37.921,7,103,2,73
1023,1896.544,8.212,0,43,1,74
1024,1832.281,12.013,0,55,1,74
1025,1832.281,10.886,0,50,1,74
1026,1832.281,8.405,0,43,1,74
1027,1832.281,8.501,0,56,1,74
1028,1477.267,9.272,0,39,1,74
1029,3181.805,7.142,0,35,1,74
1030,1896.544,34.709,0,132,2,74
1031,1832.281,44.229,7,115,2,74
1032,1832.281,46.297,11,112,2,74
1033,1832.281,37.343,0,132,2,74
1034,1832.281,45.630,7,123,2,74
1035,1477.267,42.328,11,109,2,74
1036,3181.805,38.172,3,121,2,74
1037,1896.544,8.198,0,43,1,75
1038,1832.281,11.893,0,42,1,75
1039,1832.281,10.955,0,43,1,75
1040,1832.281,8.317,0,40,1,75
1041,1832.281,8.722,0,39,1,75
1042,1477.267,9.150,0,31,1,75
1043,3181.805,7.099,0,50,1,75
1044,1896.544,34.928,0,100,2,75
1045,1832.281,45.391,8,114,2,75
1046,1832.281,46.194,15,140,2,75
1047,1832.281,37.540,3,99,2,75
1048,1832.281,46.388,11,128,2,75
1049,1477.267,42.278,11,111,2,75
1050,3181.805,38.674,7,116,2,75
1051,1896.544,8.192,0,39,1,76
1052,1832.281,11.533,0,43,1,76
1053,1832.281,11.227,0,50,1,76
1054,1832.281,8.241,0,39,1,76
1055,1832.281,8.688,0,40,1,76
1056,1477.267,9.063,0,37,1,76
1057,3181.805,7.281,0,43,1,76
1058,1896.544,34.599,3,96,2,76
1059,1832.281,44.913,8,109,2,76
1060,1832.281,46.017,11,128,2,76
1061,1832.281,36.865,3,124,2,76
1062,1832.281,46.798,7,118,2,76
1063,1477.267,42.312,8,127,2,76
1064,3181.805,38.262,3,128,2,76
1065,1896.544,7.954,0,54,1,77
1066,1832.281,11.455,0,43,1,77
1067,1832.281,11.435,0,59,1,77
1068,1832.281,8.160,0,35,1,77
1069,1832.281,8.458,0,34,1,77
1070,1477.267,9.100,0,36,1,77
1071,3181.805,7.417,0,35,1,77
1072,1896.544,35.036,3,107,2,77
1073,1832.281,44.904,3,123,2,77
1074,1832.281,46.117,8,111,2,77
1075,1832.281,37.574,3,107,2,77
1076,1832.281,46.030,11,156,2,77
1077,1477.267,42.589,7,104,2,77
1078,3181.805,38.438,3,120,2,77
1079,1896.544,8.328,0,59,1,78
1080,1832.281,11.596,0,54,1,78
1081,1832.281,11.702,0,50,1,78
1082,1832.281,8.257,0,59,1,78
1083,1832.281,8.395,0,39,1,78
1084,1477.267,9.164,0,34,1,78
1085,3181.805,7.401,0,35,1,78
1086,1896.544,34.889,3,110,2,78
1087,1832.281,44.699,7,133,2,78
1088,1832.281,46.973,12,136,2,78
1089,1832.281,37.559,3,108,2,78
1090,1832.281,46.209,11,120,2,78
1091,1477.267,42.490,11,103,2,78
1092,3181.805,38.649,3,122,2,78
1093,1896.544,8.208,0,40,1,79
1094,1832.281,11.781,0,46,1,79
1095,1832.281,12.638,0,77,1,79
1096,1832.281,8.164,0,40,1,79
1097,1832.281,8.526,0,31,1,79
1098,1477.267,9.069,0,39,1,79
1099,3181.805,7.497,0,39,1,79
1100,1896.544,35.347,3,115,2,79
1101,1832.281,44.933,8,135,2,79
1102,1832.281,46.392,11,124,2,79
1103,1832.281,37.581,3,115,2,79
1104,1832.281,46.121,12,114,2,79
1105,1477.267,42.020,11,109,2,79
1106,3181.805,38.151,3,135,2,79
1107,1896.544,8.151,0,39,1,80
1108,1832.281,11.808,0,46,1,80
1109,1832.281,12.345,0,70,1,80
1110,1832.281,8.253,0,35,1,80
1111,1832.281,8.468,0,35,1,80
1112,1477.267,9.085,0,35,1,80
1113,3181.805,7.289,0,31,1,80
1114,1896.544,35.328,3,95,2,80
1115,1832.281,45.063,11,109,2,80
1116,1832.281,46.675,7,132,2,80
1117,1832.281,38.189,3,100,2,80
1118,1832.281,46.287,11,108,2,80
1119,1477.267,42.460,11,108,2,80
1120,3181.805,38.785,3,114,2,80
1121,1896.544,7.966,0,38,1,81
1122,1832.281,11.293,0,41,1,81
1123,1832.281,11.834,0,63,1,81
1124,1832.281,8.083,0,35,1,81
1125,1832.281,8.257,0,39,1,81
1126,1477.267,9.365,0,39,1,81
1127,3181.805,7.315,0,32,1,81
1128,1896.544,35.268,3,111,2,81
1129,1832.281,44.600,8,122,2,81
1130,1832.281,47.262,8,124,2,81
1131,1832.281,37.538,3,118,2,81
1132,1832.281,45.708,11,118,2,81
1133,1477.267,42.246,3,99,2,81
1134,3181.805,38.426,7,112,2,81
1135,1896.544,8.180,0,59,1,82
1136,1832.281,11.678,0,47,1,82
1137,1832.281,11.674,0,62,1,82
1138,1832.281,8.325,0,59,1,82
1139,1832.281,8.455,0,32,1,82
1140,1477.267,9.288,0,64,1,82
1141,3181.805,7.254,0,41,1,82
1142,1896.544,35.149,0,115,2,82
1143,1832.281,44.838,7,116,2,82
1144,1832.281,46.996,11,111,2,82
1145,1832.281,37.963,0,115,2,82
1146,1832.281,45.817,12,137,2,82
1147,1477.267,42.255,7,122,2,82
1148,3181.805,38.387,3,110,2,82
1149,1896.544,8.138,0,60,1,83
1150,1832.281,11.604,0,40,1,83
1151,1832.281,11.768,0,51,1,83
1152,1832.281,8.223,0,60,1,83
1153,1832.281,8.263,0,31,1,83
1154,1477.267,9.425,0,35,1,83
1155,3181.805,7.255,0,35,1,83
1156,1896.544,34.821,3,96,2,83
1157,1832.281,44.825,11,144,2,83
1158,1832.281,46.400,12,115,2,83
1159,1832.281,37.274,3,96,2,83
1160,1832.281,46.134,7,116,2,83
1161,1477.267,42.278,11,99,2,83
1162,3181.805,38.612,7,143,2,83
1163,1896.544,8.077,0,35,1,84
1164,1832.281,11.418,0,39,1,84
1165,1832.281,11.454,0,55,1,84
1166,1832.281,8.153,0,35,1,84
1167,1832.281,8.266,0,31,1,84
1168,1477.267,9.472,0,49,1,84
1169,3181.805,7.126,0,39,1,84
1170,1896.544,34.799,0,97,2,84
1171,1832.281,44.919,11,135,2,84
1172,1832.281,46.623,11,119,2,84
1173,1832.281,37.604,0,97,2,84
1174,1832.281,45.734,11,116,2,84
1175,1477.267,42.138,11,111,2,84
1176,3181.805,37.878,3,121,2,84
1177,1896.544,8.221,0,40,1,85
1178,1832.281,11.705,0,54,1,85
1179,1832.281,11.188,0,43,1,85
1180,1832.281,8.373,0,40,1,85
1181,1832.281,8.415,0,35,1,85
1182,1477.267,9.690,0,43,1,85
1183,3181.805,7.199,0,38,1,85
1184,1896.544,34.690,0,103,2,85
1185,1832.281,44.771,7,116,2,85
1186,1832.281,46.566,11,115,2,85
1187,1832.281,37.495,0,103,2,85
1188,1832.281,46.101,11,113,2,85
1189,1477.267,42.466,7,175,2,85
1190,3181.805,38.456,3,114,2,85
1191,1896.544,8.530,0,39,1,86
1192,1832.281,12.454,0,58,1,86
1193,1832.281,11.062,0,43,1,86
1194,1832.281,8.296,0,39,1,86
1195,1832.281,8.344,0,39,1,86
1196,1477.267,9.733,0,51,1,86
1197,3181.805,7.388,0,35,1,86
1198,1896.544,35.073,3,104,2,86
1199,1832.281,44.741,7,122,2,86
1200,1832.281,46.100,7,109,2,86
1201,1832.281,37.581,3,104,2,86
1202,1832.281,46.163,12,108,2,86
1203,1477.267,41.831,7,132,2,86
1204,3181.805,38.547,7,111,2,86
1205,1896.544,9.633,0,51,1,87
1206,1832.281,12.330,0,43,1,87
1207,1832.281,10.806,0,54,1,87
1208,1832.281,8.728,0,43,1,87
1209,1832.281,8.445,0,36,1,87
1210,1477.267,9.677,0,39,1,87
1211,3181.805,7.402,0,40,1,87
1212,1896.544,35.476,3,102,2,87
1213,1832.281,44.657,8,124,2,87
1214,1832.281,46.251,8,112,2,87
1215,1832.281,37.744,3,107,2,87
1216,1832.281,45.458,11,133,2,87
1217,1477.267,42.117,11,116,2,87
1218,3181.805,38.332,7,123,2,87
1219,1896.544,9.426,0,43,1,88
1220,1832.281,11.912,0,50,1,88
1221,1832.281,10.980,0,43,1,88
1222,1832.281,8.720,0,43,1,88
1223,1832.281,8.488,0,42,1,88
1224,1477.267,9.584,0,38,1,88
1225,3181.805,7.253,0,42,1,88
1226,1896.544,34.922,3,108,2,88
1227,1832.281,44.479,7,123,2,88
1228,1832.281,46.434,11,119,2,88
1229,1832.281,37.121,3,108,2,88
1230,1832.281,46.044,11,140,2,88
1231,1477.267,42.280,11,116,2,88
1232,3181.805,38.286,8,119,2,88
1233,1896.544,8.879,0,46,1,89
1234,1832.281,11.475,0,43,1,89
1235,1832.281,11.176,0,52,1,89
1236,1832.281,8.450,0,39,1,89
1237,1832.281,8.533,0,31,1,89
1238,1477.267,9.523,0,35,1,89
1239,3181.805,7.214,0,31,1,89
1240,1896.544,35.453,3,113,2,89
1241,1832.281,45.055,7,118,2,89
1242,1832.281,46.523,15,107,2,89
1243,1832.281,37.859,3,113,2,89
1244,1832.281,45.808,3,119,2,89
1245,1477.267,42.566,7,107,2,89
1246,3181.805,39.046,7,144,2,89
1247,1896.544,9.094,0,43,1,90
1248,1832.281,11.568,0,46,1,90
1249,1832.281,10.923,0,47,1,90
1250,1832.281,8.604,0,43,1,90
1251,1832.281,8.470,0,36,1,90
1252,1477.267,10.046,0,46,1,90
1253,3181.805,7.269,0,31,1,90
1254,1896.544,35.479,3,95,2,90
1255,1832.281,44.984,7,133,2,90
1256,1832.281,46.125,12,145,2,90
1257,1832.281,37.812,3,96,2,90
1258,1832.281,45.682,8,121,2,90
1259,1477.267,42.875,7,126,2,90
1260,3181.805,38.974,7,134,2,90
1261,1896.544,8.763,0,55,1,91
1262,1832.281,12.065,0,51,1,91
1263,1832.281,11.083,0,47,1,91
1264,1832.281,8.393,0,55,1,91
1265,1832.281,8.289,0,35,1,91
1266,1477.267,9.680,0,43,1,91
1267,3181.805,7.259,0,36,1,91
1268,1896.544,35.603,3,129,2,91
1269,1832.281,44.645,7,119,2,91
1270,1832.281,46.453,8,112,2,91
1271,1832.281,37.899,7,129,2,91
1272,1832.281,46.189,11,132,2,91
1273,1477.267,42.513,11,117,2,91
1274,3181.805,38.754,3,126,2,91
1275,1896.544,8.643,0,39,1,92
1276,1832.281,11.801,0,47,1,92
1277,1832.281,11.052,0,39,1,92
1278,1832.281,8.225,0,35,1,92
1279,1832.281,8.533,0,45,1,92
1280,1477.267,9.401,0,47,1,92
1281,3181.805,6.912,0,27,1,92
1282,1896.544,35.644,3,104,2,92
1283,1832.281,45.121,8,138,2,92
1284,1832.281,46.763,8,104,2,92
1285,1832.281,37.905,3,104,2,92
1286,1832.281,45.811,11,192,2,92
1287,1477.267,42.455,11,95,2,92
1288,3181.805,38.591,3,143,2,92
1289,1896.544,8.694,0,43,1,93
1290,1832.281,11.571,0,46,1,93
1291,1832.281,10.796,0,55,1,93
1292,1832.281,8.504,0,43,1,93
1293,1832.281,8.436,0,38,1,93
1294,1477.267,9.220,0,38,1,93
1295,3181.805,6.991,0,31,1,93
1296,1896.544,35.814,3,111,2,93
1297,1832.281,44.829,11,118,2,93
1298,1832.281,46.447,11,119,2,93
1299,1832.281,38.058,3,108,2,93
1300,1832.281,46.256,11,123,2,93
1301,1477.267,42.827,11,103,2,93
1302,3181.805,38.533,7,116,2,93
1303,1896.544,8.538,0,43,1,94
1304,1832.281,11.751,0,50,1,94
1305,1832.281,10.932,0,47,1,94
1306,1832.281,8.266,0,43,1,94
1307,1832.281,8.536,0,39,1,94
1308,1477.267,9.227,0,73,1,94
1309,3181.805,6.905,0,35,1,94
1310,1896.544,35.169,3,103,2,94
1311,1832.281,45.001,11,148,2,94
1312,1832.281,46.897,7,125,2,94
1313,1832.281,37.404,3,103,2,94
1314,1832.281,46.288,12,146,2,94
1315,1477.267,42.403,8,99,2,94
1316,3181.805,38.667,7,110,2,94
1317,1896.544,8.473,0,35,1,95
1318,1832.281,11.660,0,54,1,95
1319,1832.281,11.244,0,51,1,95
1320,1832.281,8.262,0,35,1,95
1321,1832.281,8.768,0,40,1,95
1322,1477.267,9.227,0,39,1,95
1323,3181.805,6.894,0,32,1,95
1324,1896.544,35.317,3,104,2,95
1325,1832.281,45.058,7,124,2,95
1326,1832.281,47.015,12,130,2,95
1327,1832.281,37.854,3,104,2,95
1328,1832.281,46.491,11,134,2,95
1329,1477.267,42.657,11,96,2,95
1330,3181.805,39.100,7,130,2,95
1331,1896.544,8.213,0,39,1,96
1332,1832.281,11.705,0,50,1,96
1333,1832.281,11.096,0,47,1,96
1334,1832.281,8.213,0,47,1,96
1335,1832.281,9.375,0,43,1,96
1336,1477.267,9.344,0,40,1,96
1337,3181.805,6.841,0,36,1,96
1338,1896.544,35.447,3,120,2,96
1339,1832.281,45.506,7,116,2,96
1340,1832.281,46.882,7,127,2,96
1341,1832.281,38.127,3,120,2,96
1342,1832.281,46.201,7,111,2,96
1343,1477.267,42.498,11,112,2,96
1344,3181.805,38.804,7,122,2,96
1345,1896.544,8.211,0,40,1,97
1346,1832.281,11.949,0,47,1,97
1347,1832.281,11.054,0,39,1,97
1348,1832.281,8.104,0,36,1,97
1349,1832.281,9.627,0,51,1,97
1350,1477.267,9.581,0,39,1,97
1351,3181.805,6.913,0,36,1,97
1352,1896.544,34.938,3,100,2,97
1353,1832.281,44.973,7,120,2,97
1354,1832.281,46.411,11,115,2,97
1355,1832.281,37.614,3,100,2,97
1356,1832.281,46.322,12,150,2,97
1357,1477.267,42.524,12,117,2,97
1358,3181.805,38.506,7,120,2,97
1359,1896.544,8.201,0,39,1,98
1360,1832.281,12.269,0,56,1,98
1361,1832.281,10.982,0,43,1,98
1362,1832.281,8.111,0,39,1,98
1363,1832.281,9.415,0,43,1,98
1364,1477.267,9.323,0,34,1,98
1365,3181.805,6.778,0,31,1,98
1366,1896.544,34.706,3,96,2,98
1367,1832.281,44.858,11,108,2,98
1368,1832.281,46.692,11,125,2,98
1369,1832.281,37.340,3,96,2,98
1370,1832.281,46.003,8,139,2,98
1371,1477.267,42.491,11,103,2,98
1372,3181.805,38.550,7,107,2,98
1373,1896.544,8.068,0,39,1,99
1374,1832.281,12.199,0,50,1,99
1375,1832.281,11.039,0,39,1,99
1376,1832.281,8.115,0,31,1,99
1377,1832.281,9.380,0,44,1,99
1378,1477.267,9.222,0,39,1,99
1379,3181.805,6.851,0,36,1,99
1380,1896.544,35.151,3,96,2,99
1381,1832.281,44.303,8,130,2,99
1382,1832.281,46.007,7,130,2,99
1383,1832.281,37.801,3,112,2,99
1384,1832.281,45.956,12,122,2,99
1385,1477.267,42.832,11,110,2,99
1386,3181.805,37.921,3,126,2,99
1387,1896.544,8.267,0,43,1,100
1388,1832.281,11.908,0,39,1,100
1389,1832.281,11.044,0,39,1,100
1390,1832.281,8.186,0,35,1,100
1391,1832.281,9.566,0,38,1,100
1392,1477.267,9.550,0,49,1,100
1393,3181.805,6.939,0,32,1,100
1394,1896.544,35.056,0,103,2,100
1395,1832.281,44.465,7,127,2,100
1396,1832.281,46.461,8,119,2,100
1397,1832.281,37.406,3,103,2,100
1398,1832.281,45.962,11,115,2,100
1399,1477.267,42.095,11,100,2,100
1400,3181.805,38.302,7,155,2,100
1401,1896.544,8.085,0,39,1,101
1402,1832.281,11.813,0,43,1,101
1403,1832.281,11.145,0,39,1,101
1404,1832.281,8.130,0,35,1,101
1405,1832.281,8.978,0,35,1,101
1406,1477.267,9.453,0,38,1,101
1407,3181.805,6.923,0,35,1,101
1408,1896.544,34.651,3,96,2,101
1409,1832.281,44.460,7,142,2,101
1410,1832.281,46.394,12,126,2,101
1411,1832.281,36.810,3,96,2,101
1412,1832.281,46.604,11,133,2,101
1413,1477.267,42.473,11,99,2,101
1414,3181.805,37.958,7,104,2,101
1415,1896.544,8.073,0,43,1,102
1416,1832.281,11.970,0,51,1,102
1417,1832.281,10.962,0,46,1,102
1418,1832.281,8.144,0,43,1,102
1419,1832.281,9.174,0,55,1,102
1420,1477.267,9.679,0,39,1,102
1421,3181.805,6.854,0,35,1,102
1422,1896.544,34.452,3,91,2,102
1423,1832.281,44.717,11,126,2,102
1424,1832.281,46.050,11,122,2,102
1425,1832.281,36.812,3,88,2,102
1426,1832.281,46.731,12,137,2,102
1427,1477.267,42.146,11,99,2,102
1428,3181.805,38.332,3,130,2,102
1429,1896.544,8.338,0,40,1,103
1430,1832.281,11.782,0,56,1,103
1431,1832.281,10.934,0,39,1,103
1432,1832.281,8.166,0,36,1,103
1433,1832.281,9.074,0,40,1,103
1434,1477.267,9.686,0,43,1,103
1435,3181.805,6.798,0,35,1,103
1436,1896.544,34.884,3,161,2,103
1437,1832.281,44.643,7,106,2,103
1438,1832.281,46.062,11,120,2,103
1439,1832.281,37.400,3,161,2,103
1440,1832.281,45.856,11,139,2,103
1441,1477.267,42.219,11,142,2,103
1442,3181.805,38.268,7,104,2,103
1443,1896.544,8.362,0,42,1,104
