"Sample","Time","ROI_Name","Mean_Calcium","Mean_Background","Ratio","File_Name"
"WT",1821,"Airpore Old 2",10.727,45.519,0.235659834,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"Airpore Old 3",11.192,52.023,0.215135613,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"Airpore Medium 1",10.076,41.108,0.245110441,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"Airpore Medium 2",8.929,47.565,0.187722065,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1821,"Airpore young 1",9.349,44.708,0.209112463,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"background",7.13,40.977,0.174000049,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore Old 1",9.712,41.688,0.23296872,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore Old 2",10.795,45.418,0.237681096,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore Old 3",11.154,51.368,0.217139075,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore Medium 1",10.053,40.843,0.246137649,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore Medium 2",9.139,47.384,0.192871011,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1824,"Airpore young 1",9.498,44.604,0.212940543,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"background",7.261,40.997,0.17711052,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore Old 1",9.916,41.732,0.237611425,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore Old 2",10.851,45.137,0.240401444,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore Old 3",11.169,51.584,0.216520627,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore Medium 1",10.172,41.209,0.246839283,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore Medium 2",9.309,47.259,0.196978353,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1827,"Airpore young 1",9.438,44.534,0.211927965,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"background",7.067,40.053,0.176441215,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore Old 1",10.293,42.025,0.24492564,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore Old 2",10.739,45.155,0.237825269,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore Old 3",11.364,51.544,0.22047183,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore Medium 1",10.418,41.262,0.252484126,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore Medium 2",9.462,47.46,0.199367889,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1830,"Airpore young 1",9.249,44.717,0.20683409,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"background",7.16,40.482,0.176868732,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore Old 1",10.256,42.155,0.243292611,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore Old 2",10.654,45.959,0.231815314,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore Old 3",11.829,52.234,0.226461692,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore Medium 1",10.615,40.903,0.259516417,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore Medium 2",9.392,47.603,0.19729849,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1833,"Airpore young 1",9.69,44.823,0.216183656,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"background",7.189,40.792,0.176235536,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore Old 1",10.181,42.431,0.239942495,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore Old 2",10.893,45.447,0.239685788,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore Old 3",11.72,52.31,0.224048939,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore Medium 1",10.481,41.164,0.254615684,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore Medium 2",9.387,47.845,0.19619605,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1836,"Airpore young 1",9.586,44.516,0.215338305,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"background",7.2,40.467,0.177922752,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore Old 1",9.991,42.557,0.234767488,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore Old 2",10.966,46.101,0.237869027,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore Old 3",11.355,52.169,0.217657996,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore Medium 1",10.199,41.382,0.246459813,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore Medium 2",9.305,47.775,0.194767138,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1839,"Airpore young 1",9.481,44.369,0.213685231,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"background",7.257,40.334,0.179922646,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore Old 1",9.723,42.481,0.228878793,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore Old 2",10.906,45.983,0.237174608,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore Old 3",11.608,52.523,0.221007939,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore Medium 1",10.012,41.159,0.24325178,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore Medium 2",8.973,47.534,0.188770143,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1842,"Airpore young 1",9.52,44.886,0.212092857,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"background",7.277,40.532,0.179537156,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore Old 1",9.773,42.13,0.231972466,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore Old 2",11.198,45.955,0.243673159,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore Old 3",11.62,51.944,0.223702449,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore Medium 1",10.025,41.034,0.244309597,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore Medium 2",8.946,47.37,0.188853705,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1845,"Airpore young 1",9.55,44.751,0.213403052,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"background",7.215,40.211,0.179428515,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore Old 1",9.75,42.94,0.227061015,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore Old 2",11.077,45.896,0.241350009,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore Old 3",11.342,52.166,0.217421309,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore Medium 1",10.03,41.6,0.241105769,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore Medium 2",9.037,46.612,0.193877113,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1848,"Airpore young 1",9.517,45.019,0.211399631,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"background",7.133,40.517,0.176049559,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore Old 1",9.659,42.573,0.226880887,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore Old 2",10.678,45.873,0.232773091,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore Old 3",11.207,52.079,0.215192304,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore Medium 1",10.017,41.441,0.24171714,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore Medium 2",8.772,47.876,0.183223327,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1851,"Airpore young 1",9.61,45.118,0.21299703,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"background",7.267,40.544,0.179237372,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore Old 1",10.36,42.709,0.242571823,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore Old 2",10.632,45.617,0.233071004,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore Old 3",11.311,52.016,0.217452322,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore Medium 1",10.578,41.333,0.255921419,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore Medium 2",8.995,47.663,0.188720811,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1854,"Airpore young 1",9.596,44.944,0.213510146,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"background",7.304,40.548,0.180132189,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore Old 1",11.569,42.612,0.271496292,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore Old 2",10.559,45.464,0.232249692,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore Old 3",11.606,52.661,0.220390802,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore Medium 1",11.753,41.574,0.282700726,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore Medium 2",8.77,46.913,0.186941786,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1857,"Airpore young 1",9.402,45.371,0.207224879,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"background",7.294,40.395,0.180566902,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore Old 1",11.347,42.898,0.264511166,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore Old 2",10.583,45.643,0.231864689,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore Old 3",11.252,51.751,0.21742575,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore Medium 1",11.586,41.594,0.278549791,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore Medium 2",8.85,47.553,0.186108132,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1860,"Airpore young 1",9.684,44.845,0.215943806,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"background",7.382,40.359,0.182908397,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore Old 1",11.18,42.554,0.262725008,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore Old 2",10.546,44.956,0.234584927,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore Old 3",11.29,52.143,0.216519955,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore Medium 1",11.253,41.178,0.273276993,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore Medium 2",8.93,47.224,0.189098763,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1863,"Airpore young 1",9.64,43.776,0.220211988,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"background",7.452,40.487,0.184059081,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore Old 1",10.514,42.305,0.248528543,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore Old 2",10.787,45.629,0.236406671,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore Old 3",11.136,52.394,0.212543421,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore Medium 1",10.704,41.23,0.259616784,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore Medium 2",8.94,47.189,0.189450931,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1866,"Airpore young 1",9.337,45.46,0.205389353,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"background",7.315,40.084,0.182491767,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore Old 1",10.235,41.921,0.24414971,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore Old 2",10.583,45.256,0.233847446,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore Old 3",11.174,51.326,0.217706426,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore Medium 1",10.543,40.811,0.258337213,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore Medium 2",8.624,46.538,0.185310929,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1869,"Airpore young 1",9.551,44.394,0.215141686,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"background",7.372,40.055,0.184046935,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore Old 1",10.071,42.653,0.236114693,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore Old 2",10.715,45.032,0.237941908,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore Old 3",11.241,51.378,0.218790144,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore Medium 1",10.356,41.245,0.25108498,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore Medium 2",8.826,47.113,0.187336828,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1872,"Airpore young 1",9.614,45.024,0.213530561,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"background",7.35,40.207,0.182803989,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore Old 1",10.136,42.269,0.239797488,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore Old 2",10.524,45.309,0.232271734,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore Old 3",11.271,51.818,0.21751129,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore Medium 1",10.269,40.913,0.250996016,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore Medium 2",8.858,47.157,0.187840618,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1875,"Airpore young 1",9.247,44.43,0.208125141,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"background",7.334,40.516,0.181014908,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore Old 1",9.966,42.064,0.236924686,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore Old 2",10.558,45.547,0.23180451,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore Old 3",11.273,52.216,0.215891681,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore Medium 1",9.994,40.941,0.244107374,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore Medium 2",8.686,47.831,0.181597709,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1878,"Airpore young 1",9.729,44.735,0.21748072,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"background",7.329,40.234,0.182159368,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore Old 1",9.936,42.452,0.234052577,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore Old 2",10.472,45.456,0.230376628,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore Old 3",11.166,52.379,0.213177037,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore Medium 1",10.065,41.178,0.244426636,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore Medium 2",8.827,47.194,0.187036488,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1881,"Airpore young 1",9.697,45.097,0.21502539,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"background",7.316,40.476,0.180749086,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore Old 1",9.697,42.5,0.228164706,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore Old 2",10.709,45.662,0.234527616,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore Old 3",11.24,52.329,0.214794856,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore Medium 1",9.887,41.453,0.238511085,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore Medium 2",8.676,47.24,0.183657917,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1884,"Airpore young 1",9.517,44.787,0.212494697,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"background",7.28,40.264,0.180806676,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore Old 1",9.728,42.378,0.22955307,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore Old 2",10.469,45.665,0.229256542,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore Old 3",11.044,52.288,0.21121481,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore Medium 1",9.847,40.969,0.240352462,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore Medium 2",8.629,47.396,0.182061777,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1887,"Airpore young 1",9.625,44.889,0.214417786,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"background",7.205,40.437,0.178178401,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore Old 1",9.522,41.774,0.227940824,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore Old 2",10.548,45.484,0.231905725,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore Old 3",11.149,52.939,0.21060088,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore Medium 1",9.786,40.612,0.240963262,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore Medium 2",8.826,47.941,0.184101291,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1890,"Airpore young 1",9.475,44.195,0.214390768,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"background",7.336,40.433,0.181435956,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore Old 1",9.378,42.314,0.221628775,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore Old 2",10.403,46.13,0.225514849,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore Old 3",10.903,51.858,0.210247214,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore Medium 1",9.565,40.949,0.233583238,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore Medium 2",8.859,47.426,0.186796272,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1893,"Airpore young 1",9.344,44.95,0.207875417,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"background",7.31,40.367,0.181088513,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore Old 1",9.437,42.303,0.223081105,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore Old 2",10.225,45.659,0.223942706,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore Old 3",11.159,53.016,0.210483628,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore Medium 1",9.462,40.726,0.232333153,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore Medium 2",8.555,47.595,0.179745772,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1896,"Airpore young 1",9.344,44.65,0.209272116,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"background",7.265,40.798,0.178072455,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore Old 1",9.448,42.164,0.224077412,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore Old 2",10.404,45.641,0.227952937,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore Old 3",11.098,52.091,0.213050239,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore Medium 1",9.662,40.753,0.23708684,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore Medium 2",8.726,47.434,0.183960872,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1899,"Airpore young 1",9.398,44.912,0.209253652,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"background",7.3,40.707,0.179330336,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore Old 1",9.622,42.901,0.224283816,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore Old 2",10.527,45.424,0.231749736,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore Old 3",11.043,52.396,0.210760363,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore Medium 1",9.744,41.597,0.234247662,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore Medium 2",9.185,47.249,0.194395649,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1902,"Airpore young 1",9.463,44.774,0.211350337,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"background",7.11,40.349,0.176212546,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore Old 1",9.697,42.569,0.227794874,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore Old 2",10.529,45.74,0.230192392,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore Old 3",10.852,51.917,0.209025945,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore Medium 1",9.887,41.327,0.23923827,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore Medium 2",9.19,47.534,0.193335297,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1905,"Airpore young 1",9.525,44.218,0.215410014,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"background",7.292,40.352,0.180709754,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore Old 1",9.121,42.611,0.214052709,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore Old 2",10.645,45.851,0.232165056,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore Old 3",11.154,51.858,0.215087354,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore Medium 1",9.243,41.017,0.225345588,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore Medium 2",9.115,47.349,0.192506706,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1908,"Airpore young 1",9.304,44.628,0.208478982,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"background",7.201,39.913,0.180417408,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore Old 1",9.33,42.296,0.220588235,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore Old 2",10.46,45.382,0.230487859,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore Old 3",10.92,52.143,0.209424084,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore Medium 1",9.599,41.2,0.232985437,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore Medium 2",9.136,47.47,0.192458395,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1911,"Airpore young 1",9.145,44.685,0.204654806,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"background",7.184,40.44,0.177645895,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore Old 1",9.51,42.062,0.226094812,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore Old 2",10.59,45.546,0.232512185,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore Old 3",11.019,52.146,0.211310551,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore Medium 1",9.491,40.931,0.231878039,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore Medium 2",8.852,47.64,0.185810243,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1914,"Airpore young 1",9.446,43.608,0.216611631,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"background",7.277,40.072,0.181598123,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore Old 1",9.643,42.146,0.228799886,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore Old 2",10.516,45.084,0.233253482,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore Old 3",11.076,51.985,0.21306146,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore Medium 1",9.521,40.684,0.234023203,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore Medium 2",8.878,47.224,0.187997628,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1917,"Airpore young 1",9.505,44.343,0.214351758,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"background",7.252,39.925,0.181640576,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore Old 1",9.808,42.491,0.230825351,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore Old 2",10.509,45.607,0.230425154,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore Old 3",11.134,52.216,0.213229661,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore Medium 1",9.715,40.799,0.238118581,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore Medium 2",8.896,47.033,0.189143793,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1920,"Airpore young 1",9.386,44.147,0.212607878,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1923,"background",7.24,40.694,0.177913206,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1923,"Airpore Old 1",9.794,42.739,0.22915838,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1923,"Airpore Old 2",11.475,44.952,0.25527229,"MAX_WT 8 15,07,25_1-Wrangled.csv"
"WT",1923,"Airpore Old 3",11.216,52.149,0.215076032,"MAX_WT 8 15,07,25_1-Wrangled.csv"
